1422,73.757934
1422.5,73.870849
1423,74.061584
1423.5,74.145507
1424,74.052429
1424.5,73.925781
1425,73.867797
1425.5,73.843383
1426,73.847961
1426.5,73.854064
1427,73.851013
1427.5,73.812866
1428,73.817443
1428.5,73.953247
1429,74.156188
1429.5,74.243164
1430,74.154663
1430.5,74.005126
1431,73.944091
1431.5,73.948669
1432,73.983764
1432.5,73.991394
1433,73.936462
1433.5,73.814392
1434,73.73352
1434.5,73.724365
1435,73.913574
1435.5,74.298095
1436,74.76654
1436.5,74.664306
1437,74.176025
1437.5,73.995971
1438,73.928833
1438.5,73.890686
1439,73.870849
1439.5,73.828125
1440,73.812866
1440.5,73.814392
1441,73.838806
1441.5,73.876953
1442,73.858642
1442.5,73.83728
1443,73.831176
1443.5,73.80371
1444,73.791503
1444.5,73.808288
1445,73.764038
1445.5,73.744201
1446,73.762512
1446.5,73.88153
1447,74.104309
1447.5,74.21875
1448,74.023437
1448.5,73.802185
1449,73.715209
1449.5,73.724365
1450,73.683166
1450.5,73.675537
1451,73.75946
1451.5,73.818969
1452,73.750305
1452.5,73.640441
1453,73.580932
1453.5,73.599243
1454,73.68927
1454.5,73.800659
1455,73.947143
1455.5,74.30725
1456,74.832153
1456.5,74.954223
1457,74.496459
1457.5,74.432373
1458,74.403381
1458.5,74.234008
1459,74.008178
1459.5,73.825073
1460,73.744201
1460.5,73.713684
1461,73.674011
1461.5,73.660278
1462,73.614501
1462.5,73.593139
1463,73.675537
1463.5,73.953247
1464,74.279785
1464.5,74.395751
1465,74.043273
1465.5,73.7854
1466,73.728942
